	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__57704bp__000072||full	13.917411	25.76502	35.403416	0.35228878	1.9488969	15.914164	16.00012	1.5430846	0.7564794	11.2772255	2.0955958	11.404077	3.103199	23.740696	15.343946	4.706265	5.749821	0.7527716	5.1560926	23.209063	52.528103	107.26074	4.5765944	12.276795	1.2117245	8.217771	3.8301234
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__56697bp__000078||full	32.682808	25.335255	34.12888	3.5664008	5.998944	27.981236	29.919025	9.756856	3.7011878	18.013758	9.964007	49.846508	9.810347	8.547508	15.298327	42.417446	30.953428	11.964645	24.499498	23.049572	22.942942	11.902316	9.499012	18.787651	7.748264	17.674992	13.110635
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__55799bp__000083||full	2.4354386	0.8650384	0.9498842	0	3.1552737	1.7248895	1.1774762	4.5574055	0.49024948	1.481494	1.2337453	3.717995	4.2222633	0.9147236	1.024851	2.893239	3.3588648	1.1937234	1.3477054	0.73686826	0.58510077	0.570548	2.690555	1.795947	1.5642844	2.961411	2.7441735
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__54902bp__000092||full	9.971102	0.7436743	1.0975988	0	2.1354759	0.43660963	0.57683426	1.8299813	0.4469804	0.53680426	0.17849967	10.265504	5.316951	1.4203362	1.0342882	2.4651675	2.988403	2.1502886	0.8095816	1.0333242	1.7572266	2.2818415	0.7333993	0.9183976	0.2130184	1.1512995	0.5792224
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__52323bp__000101||full	3.2687318	14.321924	8.511319	0.111069225	0.25210267	16.03151	10.784594	0.27970213	0.34995142	3.2972083	2.0955572	3.9647841	0.20587458	0.06888084	1.3768469	3.0921173	2.7604845	0.18001474	1.9664634	1.27447	0.38385567	0.10830656	0.9059423	1.258528	0.51511943	0.4609974	0.6064997
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__51842bp__000107||full	19.66488	5.482087	6.851015	0.44587243	43.361446	3.6525607	4.1793394	115.02781	130.14233	9.256327	72.87852	48.26517	23.065702	17.04444	3.4775388	13.825045	7.792999	51.97943	7.162755	5.939199	15.458775	7.0835996	36.877113	7.9514885	142.85818	10.751395	68.93239
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__49794bp__000121||full	14.075494	1.7246333	2.6449301	0.08491334	8.734533	1.3931879	1.6935176	16.721466	1.3043185	1.9348661	1.7726067	28.735744	9.914946	1.4655677	2.9066193	6.082057	4.6487985	0.79697764	5.2466083	4.373019	8.548269	1.8781302	3.6798398	2.477858	4.1042852	3.1030216	3.6466434
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__49553bp__000123||full	0.84668666	0.20632452	0.20948535	0	0	0	0.17372933	0	0	0.06080636	0	1.2646695	0.09636409	0	0.10749849	0.4997238	0.60283387	0	0.17534055	0.16943564	0.18395002	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__47471bp__000133||full	1.5000559	8.469151	3.127636	2.6983218	2.3045104	1.8497163	1.8382272	1.5157176	1.6033974	0.5743769	0.5850246	1.8376224	4.7861247	0.7041634	0.64698726	1.8684783	1.4710158	0.28398266	0.534244	0.4520565	0.70881385	0.8002741	0.29429418	0.6163168	0.5670664	0.13451691	0.10111012
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__46490bp__000140||full	17.062878	0	0	0	0.4192046	0	0.11350518	0.0656172	0	0.17104216	0.21008353	20.838797	2.7404978	0	0.51074255	20.505053	25.740574	0.1875406	4.5549397	0.2747561	0.05651963	0	0.6339901	0.5995324	0.086925946	0.46995583	0.27357596
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__39508bp__000205||full	0.6539764	0.62883645	0.7460469	0	20.559984	0	0.27488005	28.702967	0	0.045456413	0	1.4131829	35.607	0.453766	0.41425687	0.28540364	0.34162217	1.1981457	0.104071304	0.6205869	3.2357159	1.0097365	0	0.19921362	0	0.085853375	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__39378bp__000207||full	4.9258957	5.444444	5.2710648	4.215441	0.3145007	5.1290956	6.442067	0.33396193	0.45111284	1.486049	0.6067788	8.549326	1.0582013	0.46172932	6.216042	7.82172	7.929171	1.3023508	7.814005	4.1702375	0.796619	0.60721695	3.3321009	7.248236	1.5304171	3.2567992	2.3257756
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__39089bp__000209||full	91.30458	7.7983594	8.588647	0.85360444	11.570677	8.17909	8.33172	9.333892	1.7632991	9.108107	2.9391317	113.96948	14.810755	6.934031	7.4428926	35.354954	43.122227	10.348242	18.356007	11.922095	17.822414	8.93002	9.136576	8.098465	3.8329918	10.00181	8.676339
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__38175bp__000218||full	7.4530573	3.4980056	3.7117116	0.07335818	0	3.365782	3.1496348	0	0	0.6200012	0	9.480169	0	0	3.5376043	2.1344368	4.328909	0	0.65716773	8.249923	0.6766667	0	0.27059782	3.0569801	0	0.49916425	0.047469273
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__37870bp__000221||full	0.56778467	1.9482313	0.26567242	0	0	0	0.20806289	0	0.18955052	0	0.3921576	5.3672123	0	0	0.09668623	0	0.04326892	0	0	0.22811297	0	0.47841328	0.1888874	0	0.77677244	0	1.3542457
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__37851bp__000223||full	6.019472	1.5658993	1.9265784	0	6.017875	0	0.44179058	5.815857	6.077085	0.33028004	1.8068336	10.013899	3.2705512	0.5828842	0	2.229939	0.77296567	0.8494833	0.50711876	0.16668299	0.4170593	0.36535707	0	0	0.35368198	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__37154bp__000237||full	14.855686	2.790971	2.6123219	4.610246	2.6066966	3.0231526	3.1383493	4.1631756	10.396671	4.3845477	4.5116806	5.520045	1.5148606	4.3643003	0.8774239	10.179428	10.681296	9.586862	6.681972	0.49034607	1.1318047	1.7935987	3.313861	0.96225065	5.70028	2.0779908	5.069723
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__36767bp__000243||full	27.256899	9.02651	9.970776	1.0185909	5.3427725	16.84618	14.564474	5.809937	2.6355994	22.778933	6.572899	19.901608	11.526942	4.860833	8.61444	18.3967	20.845316	5.575828	13.744691	5.013825	4.1910205	5.2271357	19.22103	12.207735	4.8649125	21.94259	14.40926
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__35876bp__000257||full	2.2631435	1.4658755	1.531025	1.9725786	3.5762854	1.2180712	1.638594	2.605018	4.413196	1.1872554	0.38692826	2.1068728	4.781029	5.8733277	1.1614304	1.0093596	1.1983737	3.6471481	1.0209428	1.5784508	3.3746214	2.1127434	0.6454214	0.81946623	13.15854	0.6705911	1.0292499
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__35868bp__000258||full	1.2467815	0.24644016	0.2740087	0	0.5753959	0	0.1067031	0.5091664	0.23061424	0.41503403	0.17438969	1.4182543	0.79975486	0.68437064	0.15097657	0.24312231	0.07363767	0.5100263	0.070592	0.3068842	0.29616517	0.15221776	0.22960556	0.21736263	0.36888	0.14360505	0.18943293
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__35430bp__000269||full	1.0199578	0.4837173	0.53475934	0	1.3912066	0.32183293	0.36495745	0.7969779	0.0619608	0.12699631	0.09188413	1.8308477	1.3127251	0.26211277	0.27422285	0.7756027	1.1169096	0.6663465	0.31637275	0.44159707	0.741024	0.3595355	0.28890917	0.30851653	0.33214834	0.29369104	0.36723867
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__34708bp__000281||full	0.610854	0.81330436	0.09762994	0	0.122030236	0	0.17167354	0.08356254	0	0	0.05313898	1.272146	0.14125372	0.059417877	0.14999795	0.36413085	0.28853932	0	0.20407778	0.19463547	0.07902642	0	0	0.14194222	0.086489774	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33977bp__000296||full	6.420654	1.2051659	1.3835016	2.5608537	0.24613436	1.7316855	2.180161	0.17503878	0.13894637	0.85858935	0.34777653	8.735539	52.355083	0	1.8652226	3.7474327	3.8063436	0.09719496	0.9411421	1.8846679	4.165428	6.3706503	0.30812627	1.0780091	0.17112239	0.59434843	0.25679076
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33338bp__000311||full	10.50711	0.6401375	0.5616318	0.40946206	0.09332771	0.53056616	0.7601207	0	0.06366879	0.27145168	0.14314365	16.082846	0.27904513	0.15661785	0.58159053	6.166379	7.1239176	0.26532897	3.3206882	0.7919555	3.5890868	1.5868983	0.14592107	0.31869656	0.40564734	0.15733044	0.31465948
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33330bp__000312||full	1.5909007	0	0	0	0.08330756	0	0	0.16976298	0	0	0.06657109	0.66678876	0	1.062623	0.05360653	0.62867594	0.68765694	1.0388228	0.048697367	0.14707115	0.6319385	0.55522335	0	0.05275666	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33211bp__000315||full	1.3204787	0.47746125	0.4228348	0	8.874157	0	0.26274836	2.4379547	18.252306	0.055579513	0	2.3111403	18.059399	2.0775576	0	1.7916186	2.9351249	0.08165922	2.935571	0	0.16560428	0.9098795	0	0	0.17765811	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33122bp__000317||full	4.1303635	0.6984306	0.69301784	1.9508829	1.295509	0.92349595	1.2503134	0.23055877	0.2992241	0.9566714	0.5311686	4.688434	2.3538113	0.44917515	2.3627026	3.8116994	3.310282	0.5208812	3.9634664	1.0836668	1.0518895	0.42322344	1.2046887	1.7649989	0.83450675	1.652055	0.9834291
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32907bp__000322||full	2.3801086	0.42001432	0.44852456	0	0	0	0.2545032	0	0	0	0	4.2705803	1.0960152	0	0.18601295	0.93550175	1.3307486	0	0.17953719	0.12005439	0.09966156	0.7833082	0.065185964	0.14447206	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32306bp__000334||full	7.3734307	4.7567463	4.722652	4.157046	8.198263	3.7112873	4.3370934	5.4875193	0.3758647	1.1250585	0.57702595	7.853841	9.188765	1.1906326	2.7545385	3.4191122	3.7809706	2.0492027	3.3702972	2.7935221	1.6225754	0.9559487	1.335303	3.3435786	0.86301994	1.1986436	1.0827099
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32122bp__000342||full	4.41709	0.49042088	0.34034863	2.0972831	0	1.3797426	1.5644742	0	0.14320558	0.7870272	0.20998174	2.2015984	0.038025986	0	0.60149276	6.940948	5.125386	0.082301944	3.531976	0.38071525	0.14774194	0.06001706	0.09181273	0.31683013	0.052661322	0.14208865	0.051126756
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32039bp__000345||full	14.674023	9.472153	11.424302	10.539382	4.304733	10.222877	9.820568	5.4643755	1.4491346	11.874286	4.419291	14.751022	7.672512	5.148195	6.694915	10.088387	10.818759	6.094138	9.14907	7.642394	8.470571	7.3098726	8.493723	8.4768095	4.7970805	10.028286	9.476567
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31868bp__000348||full	13.117784	1.0475807	0.85299367	0.79598063	1.6871727	1.284887	1.3761743	1.1635392	0.3088238	0.9713001	0.5713646	18.353783	12.207584	1.2308996	1.5258003	7.935348	9.271223	0.8812777	3.3692617	1.2883754	3.3708086	8.145019	0.86549	1.1761938	0.49001956	0.8593712	0.6036502
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30926bp__000370||full	0.4138455	1.6848967	0	0	0.20539631	0.235509	0.3491375	0	0	0.05484702	0	6.041273	0	0	0.10556234	0.072738364	0.1540797	0	0.30335274	0.17608143	0.86318904	1.016734	0	0.09596674	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30094bp__000383||full	0.8728178	0	0	0	0	0	0	0	0	0	0	0.92138255	0	0	0	0.2646199	0.42434722	0	0.062667295	0.10589595	0.50652754	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29809bp__000391||full	10.627868	5.6421137	4.3910804	0.2714118	10.733965	12.315063	6.618096	5.3684707	2.8351367	4.7619686	13.200359	13.636241	6.7661967	1.4275018	6.5188274	16.990202	23.880795	1.7419604	13.249324	8.83181	15.718463	4.7540584	4.251225	6.2607408	1.6674478	2.3815794	2.5399494
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29022bp__000414||full	0.26892984	0	0.061296087	0	0	0	0	0	0	0	0	2.1520765	0	0	0	0	0.052000258	0	0	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28628bp__000424||full	0.55607456	0	0	0	0	0	0	0	0	0	0	1.2723072	0	0.07545698	0.08437184	0.37917948	0.35963562	0	0	0.24514616	0.3721403	0.13186575	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27699bp__000463||full	1.0977396	0.05603838	0	0	0	0	0.04096347	0	0	0	0.05313369	1.4997442	0.06938999	0	0.10312547	1.1324551	2.6737993	0.047023594	0.51330215	0.060273726	0.06361124	0.10083064	1.6995498	0.13636567	0.996423	0.34998846	0.7461287
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27676bp__000465||full	0.93445176	0	0	0	0.83445305	0	0	0.16384451	0	0	2.0138369	3.0964053	0.40432513	0.56636375	0	3.752143	3.389505	1.0848608	0	0.33352256	0.4695518	0.2718081	5.8472795	0	1.3745193	2.7329123	1.9869019
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27441bp__000477||full	0.8339572	0	0.050671797	0	0.36372167	0	0.08335665	0	0	0.06363137	0	1.6375155	4.335007	0	1.5132525	0.53302574	0.37126514	0	0.1723215	1.8128996	3.29818	0.39563808	0.12214349	0.5529848	0	0.20449741	0.07873745
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27079bp__000487||full	14.651471	2.5698278	1.6784719	0.42681396	0.24125464	0.6461019	0.82382464	0.046094898	0	0.11764596	0.07912808	35.818455	0.15819232	0.06361949	0	5.2672644	9.636417	0.10167889	2.7208936	0.08287908	0.18408991	0.10789695	0	0.04676826	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26940bp__000493||full	8.950007	4.050532	4.158313	0.07372687	0.824255	2.2067916	2.183362	1.075734	1.1766226	0.45119324	0.76438373	12.969434	2.7882113	1.1486182	1.6474463	4.248994	6.9869456	0.9452219	1.1603609	1.9858885	3.864716	2.9767976	0.6828354	1.3140016	1.8644856	0.37033838	0.7650436
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26312bp__000524||full	1.7278534	0.22821623	0.22550792	0.1495916	0	0	0.15368004	0	0	0	0	1.218097	0	0	0.23893839	0.8920926	1.2284248	0	0.2648552	0.26821244	0.20826437	0.4205078	0	0.23090696	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26238bp__000526||full	0.45785207	0.071333826	0.37822828	0	0	0	0.16401176	0	0	0	0	1.182218	0	0	0	0.05957479	0.14036436	0	0	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__25785bp__000546||full	0.7719837	0.11391275	0.09746961	0.15348454	0.033633806	0	0.16345124	0	0	0.13001946	0	0.86673486	0.76167446	1.4743974	0.5085857	1.2458984	1.3776649	0.366432	0.31180468	0.32563558	0.4210766	0.8812356	0.25217843	0.39907104	0.091936626	0.47180763	0.17479372
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__25495bp__000557||full	0.64922893	0.07225963	0.071912274	0	0	0	0.17022452	0	0	0.06654264	0	1.2957448	0	0.18234377	1.5642445	0.17036545	0.275256	0	0	1.2839969	3.0466137	0.25314608	0.19915584	0.93145066	0.048628293	0.44289207	0.12885927
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23983bp__000632||full	0.7022157	0	0	0.10849161	0.07421644	0	0	0.24621697	1.3171849	0	0	1.1024917	0.04060209	0	0	0.38672084	0.32227045	0	0.12000203	0	0.050956346	0	0	0	0.053988032	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23910bp__000639||full	5.426345	0	0	0.113504134	0.10371985	0	0.072984695	0.046985324	0.14151111	0.123402774	0.108720735	1.3558797	0.06670991	0.31402248	0	0.8303491	0.82685876	0.4074409	0.21650125	0	0	0.077963084	0	0	0.17147489	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23664bp__000649||full	0.5959984	11.217266	17.087656	0.4485211	1.2423646	5.238819	4.878952	0.59444463	0.17283407	1.2504568	0.47678342	1.2335899	3.4330888	1.4316181	1.0620747	0.6059	1.0103649	0.37458506	0.97250044	1.3502182	1.6375215	4.1731615	0.31683153	1.0256463	0.3238823	0.5649086	0.21439798
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22893bp__000692||full	0.692095	0	0	0	0.2542052	0	0	0.1265052	0	0	0	1.0877769	0.08022704	0	0	0.3357593	0.75628513	0	0.0718438	0.07462429	0.054276966	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22884bp__000693||full	1.2141881	0	0	0.07296509	0.22837603	0	0.042499978	0.11799787	0	0	0	1.2798156	0.7286733	0.2887389	0.5513545	1.9789565	2.1703463	0.34406048	0.7754617	0.18960328	0.21363272	0.2842541	0.732735	0.5370572	0.52706885	0.8902753	0.55922574
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22105bp__000739||full	7.607691	0.6238478	0.5969115	0.3417042	5.270245	0.364763	0.4800975	1.9062668	1.5414037	0.16356686	0.23341681	12.864886	5.114035	1.597324	0.76729095	4.0860868	7.160326	1.215213	1.7129326	1.1037458	1.8546727	2.199506	0.29527518	0.54374176	1.6815914	0.38413978	0.42842147
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21403bp__000797||full	0.23054934	0	0	0	0	0	0	0	0	0	0	1.786737	0	0	0	0.09078602	0.079580665	0	0	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20698bp__000858||full	2.390975	1.4680142	1.159982	0.5468932	3.2295496	3.8727634	1.9182827	4.530294	0.6082649	0.690307	0.23325461	1.3105692	4.458667	0.3962554	4.6193566	7.5194263	10.294215	0.30760872	5.498664	4.1049023	2.1779377	1.5130626	0.70047754	3.9915195	0.28052253	1.086484	0.20027232
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20515bp__000868||full	12.056394	1.6066084	1.4337108	0	1.9245938	1.5884562	1.4258606	0.41804025	0	0.2535492	0.10080304	8.820968	0.5765193	1.1143551	0.1584599	5.8773065	11.144753	0.089779824	1.221506	0.18831982	0.5868234	2.5624752	0.10669959	0.1191204	0.08930802	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19701bp__000951||full	0.7743837	0.6520666	0.79657215	0.21820234	7.9828258	0.36630383	0.5311752	0.9230184	6.244597	0.25985464	0.63930523	1.453664	1.7455481	1.0886439	0.19073589	0.5380147	0.6037094	3.8228586	0.42605552	0.19134863	0.50744635	1.0813999	0	0.123066284	6.643426	0.067356534	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19535bp__000970||full	0.21392241	0.1798035	0	0	0	0	0	0	0	0	0	1.5404589	0	0	0	0.07760494	0.10620893	0	0.06385035	0	0	0.26304546	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19144bp__001017||full	3.4325187	0.39204657	0.3417048	0.08103763	3.8690786	0	0.35630107	1.1694698	1.9550254	0.14862536	9.885388	9.012062	6.5414896	0.3000696	4.791448	1.3803567	2.2397742	0.20779227	0.75614345	7.5202236	21.902811	29.235167	0.5200351	2.7488625	1.1631216	1.276046	0.4087839
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__18702bp__001061||full	0.76970017	0	0	0	0.3501893	0	0	0	2.1206622	0	0.33442873	1.4967465	0	0	0	0.14330035	0.6167377	0.31701916	0	0	0	0.39210275	0	0.16564102	1.6403748	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__18698bp__001062||full	0.64091516	0	0	0	0.07649272	0	0	0	0	0	0	1.6350349	0.06259536	0	0	0.22066277	0.20181216	0	0.059610426	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__17683bp__001189||full	4.76828	0	0	0	0.028766464	0	0	0	0	0	0	9.344038	0.28485563	0	0	2.4466074	2.0370903	0.07351441	0.17792918	0	0	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__16359bp__001394||full	3.924095	3.0898497	2.9432971	2.2773926	0.07487037	2.6332238	3.7632	0.13734716	0.19212618	0.9710131	0.24673668	6.9338093	0.47625357	0.29517254	4.777453	5.580073	4.859642	1.0808684	4.9477577	2.889139	0.42897904	0.17458992	2.513698	5.647514	0.90074676	2.9855437	1.7403203
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__16190bp__001424||full	0.81920743	6.367639	5.821619	0	0	0.96418643	1.2388928	0	0	0.092956126	0	1.6661695	0	0	0.13768798	0.17301005	0.6682461	0	0	0.34002632	0.099949054	0.23390576	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__16176bp__001430||full	0.24850033	0	0	0	0	0	0	0	0	0	0	1.1413937	0.037145182	0	0	0.10099684	0.20474242	0	0	0.14772563	0.05796383	0	0	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__14968bp__001643||full	0.50927603	0.15525159	0.23946124	0.30352652	0.14841059	0	0.10649433	0.10053424	0.046257164	0.05066331	0.08045384	0.99772197	0.54506046	0.13737811	0.14958541	0.2129687	0.25641835	0.19028546	0	0.09468462	0.08233797	0.13965155	0	0.09883325	0.075352445	0.05385927	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__185501bp__000003||full	9.152134	1.5420578	2.578639	0.80735826	0.07204734	0.6447573	0.92885053	0	0	0.95717406	0.07194181	10.003063	0.039416607	0	0.34047446	0.42950454	0.98109907	0	0.87956965	0.30310583	0.23535986	0.05861776	0.15976213	0.41032654	0	0.277933	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__162497bp__000005||full	15.260593	0.8207757	0.99359685	0.40434387	4.7823453	0.45109916	0.56651825	2.4586744	0	0.56872874	0.10650796	2.5673892	7.2549987	2.2748196	1.3387867	1.7512418	3.066943	2.9047148	0.49916446	2.3079681	0.97899324	1.1602987	0.99338895	0.83672535	0.14558247	0.8080432	0.53102845
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__119473bp__000009||full	1.3215919	0.7419012	0.5012108	0.495467	0.25230408	0.449301	0.47408718	0.05234919	0	0.71761924	0.1613021	0.7694578	0.6062435	0.28049314	0.5574253	0.53490686	0.63559085	0.0642008	0.30954033	0.4351865	0.42837253	0.24655694	0.40622023	0.4013621	0.048140712	0.19699821	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__115086bp__000010||full	1.942547	2.3517811	0.8281952	0.11851078	0	3.786052	3.773054	0	0.09165761	2.8340187	0.41695568	0.5644622	0	0	1.4573365	6.6142516	5.384815	0	1.3218575	0.5917125	0	0	1.9040377	1.7710184	0.16050775	1.7210181	0.42480266
